product,mass_kg,material_id,countryMaking,impact_ecs
manteau,1.76,ei-pet-r,TN,11600.634170611209
maillot-de-bain,0.24,coton-rdp,---,1687.1632441394654
slip,0.14,ei-laine-nouvelle-filiere,MM,1305.3532028986533
slip,0.06,ei-acrylique,FR,491.7407772665392
tshirt,0.09,ei-laine-par-defaut,RLA,1356.487915906439
jupe,0.56,ei-jute-kenaf,FR,4912.242241989881
slip,0.04,ei-laine-par-defaut,BD,630.3964096615235
calecon,0.17,ei-acrylique,TN,1529.6887506119228
slip,0.06,ei-laine-par-defaut,RAF,914.1252312681464
jean,1.3648349457571245,elasthane,RNA,13804.628034156784
pantalon,0.67,ei-acrylique,RAS,5716.962294676589
jean,0.8717398451669307,ei-pp,RLA,7062.602727095645
chaussettes,0.04,ei-coton-organic,RAF,298.9831945517223
slip,0.08,coton-rdp,FR,613.6285041067075
tshirt,0.16,coton-rdpc,REE,1217.8026825268228
tshirt,0.37,ei-chanvre,REO,2814.299156077774
manteau,0.87,ei-coton,IN,9789.06848224455
slip,0.03,ei-laine-par-defaut,MA,471.1366148368999
slip,0.14,coton-rdpc,RAS,1198.008619741804
maillot-de-bain,0.25,ei-laine-nouvelle-filiere,TR,1801.7772810458712
jean,1.0969672837741538,ei-pet,KH,9352.606279895608
chemise,0.2916012414198559,ei-acrylique,ROC,2614.6617617876427
slip,0.12,ei-pet-r,RAS,1002.9529396991148
manteau,0.71,coton-rdp,MA,5013.12147308842
chaussettes,0.09,ei-lin,RAF,574.0894977027463
pull,1.17,ei-lin,RME,7935.688516710858
calecon,0.05,ei-laine-par-defaut,IN,846.2721350149384
calecon,0.12,coton-rdpc,TR,1033.127002678052
jean,0.8520153356930584,ei-chanvre,RAS,7584.977778833054
pantalon,1.21,ei-pet,PK,9384.056233219708
slip,0.07,ei-acrylique,PK,616.189456151009
manteau,0.45,ei-chanvre,RNA,3518.732940147148
chaussettes,0.16,ei-coton,RNA,1529.7837170972798
chaussettes,0.08,ei-acrylique,MA,536.8789632911543
calecon,0.1,coton-rdp,REO,850.8504577445445
calecon,0.08,ei-viscose,RAS,812.1813489741871
pull,1.38,ei-jute-kenaf,CN,12515.22495822524
slip,0.04,ei-acrylique,REE,355.98425510303167
pantalon,0.87,coton-rdpc,REO,6492.992116127472
pull,0.36,ei-pet-r,CN,2561.005160944704
chaussettes,0.14,ei-lin,CN,926.4119804941143
pull,0.88,ei-pa,---,6684.431243215152
calecon,0.16,ei-lin,MM,1453.2906136241304
chemise,0.0739629434659809,ei-jute-kenaf,RLA,743.6015561748086
slip,0.14,ei-laine-par-defaut,ROC,2228.362633990349
jean,0.329143444866152,elasthane,ROC,3636.240353730184
jean,0.426265121917131,ei-lin,REE,3391.972438369123
calecon,0.13,ei-jute-kenaf,RLA,1428.7422365273867
tshirt,0.43,coton-rdp,FR,3114.798754709412
jupe,0.1,coton-rdp,BD,804.3394826147606
pantalon,0.41,ei-chanvre,TR,3221.1134958632533
maillot-de-bain,0.33,ei-lin,TN,2096.3925620858754
chemise,0.0511763649274192,ei-laine-nouvelle-filiere,FR,445.21496982708777
pantalon,0.5,ei-pet,TR,3693.105441076379
maillot-de-bain,0.31,ei-viscose,TN,2151.2117001022466
pull,0.97,ei-lin,---,6978.204681146203
chemise,0.1655983148431248,ei-pet-r,VN,1311.933667314005
slip,0.04,ei-pp,RAF,337.73332023514536
jean,0.8916859628762137,ei-viscose,RLA,8154.41420945588
slip,0.1,ei-coton-organic,RLA,956.4649113876566
slip,0.04,ei-pet-r,REO,313.135987107367
chemise,0.4496157381107233,ei-laine-nouvelle-filiere,CN,3976.823109141296
jean,1.0437083109956342,ei-pet-r,TN,7958.706452976596
slip,0.14,ei-pp,TN,1039.9018304758065
slip,0.14,ei-pet,KH,1203.0339211007145
maillot-de-bain,0.13,coton-rdpc,MA,870.7106358893656
maillot-de-bain,0.23,coton-rdp,KH,1647.465102654647
calecon,0.04,ei-coton,REE,518.6023905837449
manteau,1.27,ei-pet-r,MA,8494.071991393163
pull,0.84,ei-lin,VN,6200.813452027905
slip,0.04,ei-laine-nouvelle-filiere,RAS,408.1066663902584
chaussettes,0.09,ei-pet-r,PK,583.187989223981
jupe,0.93,ei-viscose,---,7634.145994596693
calecon,0.18,ei-coton-organic,RNA,1850.486055890094
calecon,0.06,ei-coton-organic,RME,615.380744708834
pantalon,0.68,ei-lin,TR,5025.672841531405
chaussettes,0.11,ei-coton,REO,978.8087249898222
jupe,0.07,ei-jute-kenaf,FR,634.5541833008181
slip,0.09,ei-coton,RAF,1079.9055243602063
jean,0.6627535260259596,ei-pp,VN,5469.016785503659
pantalon,0.89,ei-lin,RAF,6931.654216030801
calecon,0.1,ei-laine-par-defaut,VN,1623.262350718743
jean,0.2990593483132313,ei-laine-nouvelle-filiere,---,2931.740432221552
jupe,0.66,ei-laine-nouvelle-filiere,KH,5779.092134503728
chemise,0.3072519178949958,ei-chanvre,IN,2540.0922349305592
slip,0.05,ei-viscose,MM,458.33972400034486
pull,1.43,coton-rdpc,REO,9550.345999090645
tshirt,0.42,ei-chanvre,CN,3506.163086915346
pull,1.19,ei-acrylique,ROC,9872.118222944917
manteau,2.83,ei-laine-nouvelle-filiere,MM,23574.062370203344
slip,0.09,ei-pa,PK,779.4353206081278
tshirt,0.23,ei-coton,RME,2596.1203891239265
maillot-de-bain,0.07,elasthane,RAS,626.5713786191361
chaussettes,0.12,ei-acrylique,REE,782.1241017419102
chaussettes,0.19,ei-coton,REE,1690.2219825842235
slip,0.14,ei-pet-r,TN,1059.3766463934437
jean,1.0649811761346886,ei-laine-par-defaut,ROC,17123.768369960384
jupe,0.4,ei-coton-organic,REO,3274.1886938662306
pull,1.2,coton-rdpc,RLA,8862.57632245706
maillot-de-bain,0.26,ei-acrylique,RAF,1867.4000516570648
pantalon,0.87,ei-pa,CN,7344.667080949568
maillot-de-bain,0.32,coton-rdpc,---,2249.938467823876
chaussettes,0.08,elasthane,FR,599.2504567195706
manteau,2.1,ei-pa,TN,15164.701361467778
chemise,0.2234804778807779,ei-chanvre,REE,1718.4394069468535
chemise,0.4420117073734321,ei-coton,RLA,5100.98971702805
manteau,3.91,ei-jute-kenaf,REE,33220.959190637484
jean,0.518334622112491,ei-acrylique,BD,4648.0449039969335
tshirt,0.25,ei-pet,PK,1960.235298511129
chemise,0.0923833744120546,ei-coton-organic,VN,881.2919579499226
jupe,0.74,ei-jute-kenaf,RLA,6984.688227377056
tshirt,0.31,ei-viscose,TN,2481.235115052895
pantalon,0.68,ei-pet-r,TN,4929.663527732388
maillot-de-bain,0.33,ei-coton-organic,TN,2448.9180946601564
maillot-de-bain,0.14,ei-laine-nouvelle-filiere,RME,1052.5168872274205
jupe,0.49,ei-pet,RLA,3742.965704177642
slip,0.07,elasthane,REE,681.0488140294383
pantalon,0.77,ei-laine-par-defaut,FR,10902.124700515064
slip,0.12,coton-rdp,RME,959.1218098042436
pantalon,0.88,coton-rdpc,RAF,6956.272079567641
pantalon,0.6,ei-acrylique,---,5114.866452434364
chemise,0.3100643731516153,coton-rdp,CN,2472.270201866859
jean,1.3696759325300143,ei-lin,FR,10624.376261677064
chemise,0.0980874837692136,coton-rdp,MM,800.0037779225553
manteau,3.84,coton-rdpc,BD,28730.080299280675
maillot-de-bain,0.21,ei-coton-organic,MM,1680.5309356798236
slip,0.11,ei-viscose,PK,973.1831591933644
calecon,0.07,ei-coton-organic,PK,722.4279460782832
chemise,0.4785513883530983,ei-pp,IN,3572.152130642461
chemise,0.1014142758797139,ei-acrylique,BD,876.9680751680264
chaussettes,0.01,elasthane,---,100.67607487465608
jean,1.3124574850630328,ei-pp,TR,9701.248618425188
manteau,3.58,ei-lin,RAF,25528.628546226108
jupe,0.11,coton-rdp,VN,891.8650168556686
calecon,0.1,ei-acrylique,RAF,954.4099289647608
calecon,0.11,ei-pa,---,1085.0503356938978
jean,0.9137562398791468,ei-pet,RAS,7692.355095692967
chaussettes,0.01,ei-pa,ROC,93.37061487009436
calecon,0.07,ei-pp,FR,572.3461347576456
chemise,0.1835018634104679,elasthane,RLA,1764.914646183658
chaussettes,0.1,elasthane,TR,753.1954243283906
maillot-de-bain,0.21,ei-pp,CN,1425.02828990176
calecon,0.17,ei-viscose,REO,1539.9659183938325
jean,0.72883850473618,coton-rdpc,RLA,6284.594543573807
chaussettes,0.03,ei-coton,IN,303.66790956202124
tshirt,0.26,elasthane,---,2547.734647367798
jupe,0.61,elasthane,BD,5657.215090783635
jupe,0.35,ei-pet,RAS,2692.388873187
pantalon,1.21,ei-pa,RAS,10168.94779989146
jupe,0.84,ei-jute-kenaf,---,7867.979149528202
jupe,0.25,ei-pa,IN,2037.120660334104
pantalon,1.37,ei-lin,FR,10005.490433931373
manteau,0.46,ei-lin,IN,3571.2448904092485
chemise,0.1357334193097494,ei-pp,---,1067.5725113154235
pull,1.44,ei-coton,REE,14829.618089116077
manteau,2.56,coton-rdp,MM,19074.282304334185
chaussettes,0.01,ei-pet,MA,74.85661206284306
tshirt,0.49,ei-lin,FR,3519.485260460424
jupe,0.35,ei-jute-kenaf,IN,3316.323443219359
chaussettes,0.17,ei-coton,KH,1659.1879571781376
manteau,1.13,ei-pp,TR,7280.566185451229
slip,0.15,ei-chanvre,REO,1199.202260546334
jupe,0.08,ei-laine-nouvelle-filiere,MM,711.0985284849636
maillot-de-bain,0.13,ei-viscose,REE,915.4969480262212
pantalon,0.45,coton-rdp,BD,3680.078727779488
chaussettes,0.09,coton-rdpc,RLA,603.2349434180602
manteau,2.68,ei-laine-par-defaut,RAS,38191.98185788147
jupe,0.59,ei-acrylique,REE,4398.959201935122
calecon,0.19,ei-laine-par-defaut,REE,2906.2225518378987
chaussettes,0.06,ei-pa,BD,435.4648797970028
jean,1.2902759560365995,ei-acrylique,CN,11465.47282726245
chemise,0.497161676582795,ei-laine-par-defaut,TR,6906.997287214688
slip,0.11,ei-jute-kenaf,TR,1052.6584161984515
chaussettes,0.13,ei-pet,VN,901.2957205140552
maillot-de-bain,0.17,ei-acrylique,PK,1232.714025171249
pantalon,0.89,ei-jute-kenaf,ROC,9345.264924512612
slip,0.12,ei-laine-nouvelle-filiere,VN,1147.0994194650984
jupe,0.3,ei-chanvre,FR,2221.174302258434
chaussettes,0.02,coton-rdp,REE,129.5484476892684
chaussettes,0.12,ei-jute-kenaf,VN,984.1676246572238
chemise,0.1372198067573181,ei-laine-nouvelle-filiere,TN,1158.151585284667
pull,0.12,ei-acrylique,RNA,937.3801126365933
chaussettes,0.04,ei-jute-kenaf,KH,337.781131427938
maillot-de-bain,0.29,ei-lin,TN,1844.64390286535
manteau,0.41,ei-pa,CN,3342.8371228366686
calecon,0.13,ei-coton,PK,1652.915205477649
tshirt,0.12,ei-laine-par-defaut,KH,1828.8348783024835
pull,0.61,ei-laine-nouvelle-filiere,REO,4602.290732886047
tshirt,0.2,ei-coton-organic,VN,1879.590128157624
pantalon,1.36,ei-coton-organic,RME,11876.015476088904
slip,0.02,ei-acrylique,ROC,234.4242446433924
slip,0.11,ei-pet,MM,918.696213412766
chemise,0.4101610937704369,ei-laine-nouvelle-filiere,REO,3343.7117746285367
jupe,0.12,ei-chanvre,MM,983.7335988090026
jupe,0.49,ei-chanvre,VN,3999.724177900241
maillot-de-bain,0.14,ei-coton-organic,CN,1145.2279533244791
manteau,1.16,ei-pet,IN,8587.194149127898
tshirt,0.39,ei-coton-organic,VN,3612.873998865447
manteau,0.76,ei-acrylique,MA,5650.638005776229
slip,0.1,ei-coton,RME,1174.196193274581
calecon,0.18,ei-acrylique,MM,1726.4131039800995
pull,1.49,ei-lin,RAS,10804.314170041347
slip,0.12,ei-lin,PK,977.8686396861468
calecon,0.16,ei-chanvre,RLA,1521.1206854671832
calecon,0.17,ei-coton,RAF,2152.821955261948
tshirt,0.38,ei-chanvre,RAF,3069.5319704206045
pantalon,0.75,coton-rdp,RAF,5894.103905868869
chaussettes,0.11,ei-laine-nouvelle-filiere,PK,794.0781840019677
chemise,0.0625585095334562,ei-viscose,RAF,558.618969100535
maillot-de-bain,0.37,ei-pet-r,REO,2268.1516780873835
jean,0.2530516603530725,coton-rdp,RAS,2245.373192803442
calecon,0.18,elasthane,TR,1831.700843041039
jean,1.4995467815274348,ei-jute-kenaf,TN,14622.440755218224
manteau,3.22,ei-viscose,IN,25463.280638195967
calecon,0.1,ei-laine-nouvelle-filiere,CN,1041.6148994162245
pantalon,0.62,ei-chanvre,RAS,5262.447594097976
calecon,0.2,ei-pa,RLA,1904.4339610060065
maillot-de-bain,0.26,coton-rdpc,FR,1651.0660416799235
chemise,0.2512501023353986,ei-acrylique,REE,1939.590485118801
jupe,0.33,ei-coton-organic,BD,2923.143037602624
jean,0.5895150287960071,ei-pa,RLA,5236.939198442019
maillot-de-bain,0.26,ei-pa,VN,1943.8977903237096
chaussettes,0.14,ei-coton,REO,1243.8752100650129
maillot-de-bain,0.28,ei-coton-organic,MM,2236.112368988972
tshirt,0.44,ei-pa,RNA,3676.7142514691777
tshirt,0.46,ei-laine-nouvelle-filiere,RLA,4109.185986381455
maillot-de-bain,0.26,coton-rdpc,RME,1720.7979212845353
slip,0.05,ei-pa,RNA,449.9753694173835
manteau,3.19,ei-pp,TR,20343.723789932097
slip,0.12,ei-pet,MA,952.3800979438204
jean,0.72389668043975,elasthane,RAS,7407.271178243969
jupe,0.81,ei-coton-organic,CN,7137.690842525489
pull,1.3,ei-viscose,RNA,10180.064092697055
pull,1.17,ei-pp,REO,7289.01618930366
slip,0.01,coton-rdp,IN,141.52524381681766
manteau,0.69,coton-rdpc,FR,4737.472320997649
chemise,0.3287206928561794,ei-laine-par-defaut,FR,4568.828099514964
manteau,3.84,ei-chanvre,PK,28766.087642703147
slip,0.08,ei-chanvre,REE,665.8302504020904
chaussettes,0.01,ei-laine-nouvelle-filiere,BD,84.36273261926092
chemise,0.4741855750346178,ei-laine-par-defaut,KH,6974.19629941762
slip,0.1,ei-laine-par-defaut,PK,1498.3083246781698
pantalon,0.59,ei-jute-kenaf,TR,5459.1946956664815
maillot-de-bain,0.18,ei-pet-r,RLA,1229.4962513120863
manteau,0.52,ei-pp,KH,3866.467251070263
pull,1.44,ei-pet,RME,9680.977577023628
maillot-de-bain,0.17,coton-rdpc,KH,1236.4057161604596
chaussettes,0.13,ei-lin,RME,795.0237413599634
tshirt,0.33,ei-lin,TN,2425.814617441477
chemise,0.2638428450823766,coton-rdp,IN,2106.5700390533134
maillot-de-bain,0.39,ei-acrylique,PK,2800.5872489306785
maillot-de-bain,0.38,ei-pet,KH,2692.996682714137
pull,1.0,ei-chanvre,ROC,8209.384691619574
maillot-de-bain,0.13,ei-pa,VN,985.1968046386284
jupe,0.35,ei-pet,BD,2679.649897386917
maillot-de-bain,0.39,ei-lin,RAS,2705.165037112637
slip,0.03,ei-laine-par-defaut,REO,447.88069771535584
pull,0.5,ei-viscose,TN,3648.295049598419
chaussettes,0.06,ei-coton,TR,539.8439244775509
manteau,3.82,coton-rdpc,RAF,27677.975340455298
jean,0.7420210861700018,ei-jute-kenaf,VN,7802.422063046277
chemise,0.3999418176203232,coton-rdpc,REO,2915.028867830946
pantalon,1.19,ei-laine-nouvelle-filiere,BD,10695.349611264592
chaussettes,0.09,ei-jute-kenaf,MA,680.0381833255876
pull,1.18,ei-laine-par-defaut,---,16527.895855190858
pantalon,0.17,ei-coton,IN,2118.1535874742303
tshirt,0.27,ei-jute-kenaf,RNA,2642.2391698768333
chemise,0.3815931468521141,ei-pet-r,MA,2719.462719692817
manteau,3.47,ei-pa,PK,26362.606568083665
tshirt,0.28,coton-rdpc,PK,2213.16121877496
pull,0.66,ei-coton-organic,RAS,5574.818739398343
jupe,0.77,elasthane,RAS,7150.387598328029
calecon,0.2,ei-laine-nouvelle-filiere,RAS,2040.384507725772
pantalon,0.66,ei-coton,MA,7454.899901164604
jean,1.342994812419148,ei-pet-r,MM,11011.401040971712
tshirt,0.16,coton-rdp,RME,1239.0850610588543
pull,0.49,coton-rdp,---,3578.4830132470656
calecon,0.07,ei-pet,KH,676.5302378788327
jupe,0.17,ei-laine-par-defaut,KH,2471.796600386707
maillot-de-bain,0.29,elasthane,RAF,2403.668799866789
manteau,3.65,coton-rdpc,RME,25667.19154868697
tshirt,0.35,ei-pet-r,RNA,2726.325962830834
tshirt,0.34,ei-laine-nouvelle-filiere,KH,3106.8244048152173
chemise,0.3796200886646984,elasthane,KH,3671.906422111036
pantalon,0.82,coton-rdp,REE,6097.274594887801
jean,0.8215015989051574,ei-pa,RME,6898.364506237525
tshirt,0.3,ei-acrylique,ROC,2758.738531258484
maillot-de-bain,0.05,ei-pa,RNA,381.00066993185385
calecon,0.12,coton-rdpc,KH,1143.2029519722146
jupe,0.9,ei-pa,VN,7318.484204582779
chaussettes,0.12,coton-rdp,MA,730.6371111765645
pantalon,0.11,ei-pet-r,MA,897.5431479309955
chaussettes,0.11,elasthane,KH,924.0869604010302
jupe,0.56,ei-acrylique,RAF,4400.542463708992
pantalon,1.08,ei-laine-par-defaut,---,15982.974832996744
pantalon,0.72,ei-chanvre,IN,6066.256008826593
manteau,3.93,ei-laine-par-defaut,MA,53739.42993761688
manteau,3.72,ei-pa,RNA,28880.763053000643
slip,0.03,ei-viscose,RAF,290.1808491531625
tshirt,0.13,ei-pet,BD,1076.1596098775774
jupe,0.96,ei-viscose,MM,7944.498381940818
manteau,1.52,ei-pet-r,RNA,10879.777728980427
calecon,0.11,ei-coton,RLA,1420.5300175309724
manteau,0.41,ei-jute-kenaf,MM,3818.558323879308
jupe,0.75,ei-pp,---,5457.6219138650895
pull,0.58,ei-viscose,---,4549.754674530474
jean,1.0524818249473222,ei-acrylique,FR,8614.13988755607
maillot-de-bain,0.27,ei-pet,RME,1765.2023614413674
tshirt,0.5,ei-laine-nouvelle-filiere,ROC,4789.8518055773175
manteau,3.99,ei-pa,MM,31137.016558774747
manteau,3.61,ei-coton-organic,RAF,29838.29756388733
maillot-de-bain,0.35,ei-coton,CN,3606.868658481737
jupe,0.61,coton-rdp,CN,4718.22623539182
pull,0.44,ei-pa,BD,3377.1076211871223
chemise,0.3092435965304533,ei-coton,BD,3580.118407878453
calecon,0.06,ei-pp,ROC,606.898602607454
tshirt,0.37,ei-pet-r,BD,2892.780575750236
jupe,0.38,ei-laine-par-defaut,RAS,5424.893588594545
jupe,0.44,ei-lin,RNA,3368.573965324811
jupe,0.72,coton-rdp,MM,5554.911674494917
jupe,0.18,ei-laine-par-defaut,RLA,2577.847449089952
slip,0.12,ei-laine-nouvelle-filiere,FR,1031.2352777596398
jean,1.4474537123977598,ei-lin,IN,12154.019877003468
slip,0.03,coton-rdpc,MM,264.08597050336857
calecon,0.17,elasthane,RAF,1811.0296840337485
jean,0.9980406045545468,coton-rdpc,RNA,8540.576855788104
manteau,0.69,ei-pa,IN,5525.119447647761
chaussettes,0.06,ei-laine-par-defaut,REO,690.1915510773517
chemise,0.3749779047427182,elasthane,TN,3352.039187597571
chaussettes,0.1,coton-rdp,RLA,664.35216390022
manteau,2.41,ei-pp,ROC,18547.23024229421
pantalon,1.06,ei-chanvre,KH,9054.03754209322
jupe,0.92,ei-laine-par-defaut,RLA,13072.13163419976
jean,0.5880070091046721,elasthane,RME,5751.693115336056
tshirt,0.06,coton-rdp,---,552.4057394337405
jupe,0.39,ei-lin,RAS,3014.217209606328
manteau,3.7,ei-laine-nouvelle-filiere,IN,30539.749174325003
pull,1.47,ei-chanvre,RME,10466.597099785557
maillot-de-bain,0.06,coton-rdpc,RAF,432.341538139598
pantalon,0.66,ei-acrylique,REO,5155.460520311703
jean,1.058728623302247,coton-rdpc,FR,8351.422460887183
jupe,0.76,ei-pet,VN,5869.372207022253
chaussettes,0.15,elasthane,KH,1255.5923133980891
chaussettes,0.03,ei-coton,RAF,289.4667904450937
manteau,1.0,ei-laine-par-defaut,RNA,14253.926233726806
chaussettes,0.03,ei-lin,REE,186.7812567871324
slip,0.1,ei-pp,RAF,794.653066963008
maillot-de-bain,0.11,ei-chanvre,RME,771.5498462984315
chemise,0.1498175518544692,ei-coton,REE,1667.9014664855802
chaussettes,0.02,ei-viscose,CN,154.71293170913754
jupe,0.96,ei-jute-kenaf,ROC,9594.32545906005
maillot-de-bain,0.36,coton-rdp,---,2503.369969451686
chaussettes,0.15,ei-coton,REE,1337.0444781834544
jean,0.6919492924821602,ei-pet-r,RAF,5545.314847492778
pantalon,0.95,ei-coton-organic,ROC,9350.465255850264
manteau,0.64,ei-jute-kenaf,RAS,6007.738657981611
slip,0.04,ei-laine-par-defaut,FR,583.8615135461386
jean,0.8329072683104255,coton-rdp,MM,7110.894436675682
calecon,0.15,ei-pp,MA,1255.2463214095865
slip,0.13,ei-laine-par-defaut,FR,1865.0496404038456
jupe,0.63,ei-viscose,IN,5192.524124859882
pull,0.13,ei-lin,MA,905.3314170442465
slip,0.15,ei-jute-kenaf,KH,1560.3300514730445
calecon,0.05,ei-coton-organic,RNA,529.2928857896056
maillot-de-bain,0.4,ei-pet,---,2768.207623052278
manteau,2.57,ei-coton-organic,ROC,23520.342646063826
chemise,0.169394437572722,elasthane,MM,1630.173903508571
pantalon,1.35,ei-chanvre,KH,11502.580957882716
calecon,0.12,ei-lin,VN,1119.7997293339267
jean,1.164531183274892,coton-rdpc,MA,9371.06165713485
maillot-de-bain,0.2,ei-pet-r,RNA,1358.9704947691553
pantalon,1.03,ei-laine-nouvelle-filiere,RAF,9030.1287767826
slip,0.14,elasthane,TR,1316.4372572405832
pantalon,1.26,ei-pa,MM,10570.365336061584
maillot-de-bain,0.08,ei-laine-par-defaut,VN,1072.7740562450122
jupe,0.78,ei-viscose,RAS,6462.393160946362
calecon,0.16,ei-chanvre,MM,1519.59860846904
chemise,0.384344320169419,ei-viscose,BD,3260.497151412859
tshirt,0.18,coton-rdp,REE,1350.489896417523
jupe,0.31,ei-jute-kenaf,RLA,2940.629399000926
pantalon,1.36,ei-coton-organic,RAS,12519.448276894878
jean,1.0165037372463328,ei-viscose,MA,8741.06054488629
maillot-de-bain,0.36,ei-coton,RME,3541.7337150267126
jean,0.8635374337706018,ei-jute-kenaf,PK,8787.345731443826
chaussettes,0.05,ei-pet,RME,323.1429846903079
manteau,1.86,ei-acrylique,REO,13309.98997835409
slip,0.02,coton-rdpc,PK,184.7229295176207
chaussettes,0.13,ei-viscose,RME,862.7968067121801
chemise,0.2655473436910438,ei-acrylique,---,2220.9230231686697
jupe,0.57,ei-laine-nouvelle-filiere,RNA,4898.402504794867
tshirt,0.43,ei-laine-nouvelle-filiere,ROC,4129.701377881083
tshirt,0.2,ei-lin,IN,1630.092538126107
maillot-de-bain,0.23,coton-rdpc,RLA,1618.831680286662
chemise,0.251584291371724,coton-rdp,REO,1831.9711862213635
jupe,0.46,coton-rdpc,PK,3499.057513245825
pantalon,0.12,coton-rdp,MM,1023.5309821909184
tshirt,0.11,ei-lin,REE,844.603204233854
slip,0.08,ei-laine-par-defaut,CN,1237.5756366293615
jupe,0.11,ei-pa,KH,935.4238698235222
jupe,0.7,coton-rdp,RLA,5405.080519435525
calecon,0.09,ei-acrylique,RME,842.493303083313
pull,0.28,coton-rdpc,MM,2077.741420358037
manteau,0.86,ei-acrylique,ROC,7397.050537996381
pantalon,0.69,coton-rdp,REE,5147.336006789731
jupe,0.17,ei-laine-par-defaut,TR,2333.4440473443337
pantalon,1.21,ei-pet-r,IN,9371.017538159336
tshirt,0.11,ei-chanvre,REE,885.7597206446125
calecon,0.07,ei-laine-par-defaut,REE,1094.5799958330997
chaussettes,0.08,ei-lin,RNA,526.473215974999
tshirt,0.11,ei-coton-organic,FR,951.1195891254512
calecon,0.1,coton-rdp,VN,943.0729624136428
tshirt,0.37,ei-laine-par-defaut,BD,5443.521555534429
pull,0.3,coton-rdp,RLA,2207.824491821317
chemise,0.2671811779306501,ei-chanvre,RAF,2150.7882663406253
maillot-de-bain,0.37,ei-acrylique,RAS,2740.2204071190818
jupe,0.1,ei-pet-r,FR,698.7006823477707
pantalon,0.47,ei-viscose,RAF,4008.2476774809857
jean,1.0915858343318925,ei-viscose,RAF,9691.047160778748
jean,0.871206528145867,ei-pet-r,BD,7160.565479718636
jean,0.7615866007201579,elasthane,PK,7611.361986977031
chaussettes,0.11,ei-pa,---,790.1232345649169
jean,0.4148012726398326,ei-pa,MA,3507.984792969177
chemise,0.3926460525925948,ei-chanvre,MM,3227.9165101762787
pantalon,1.48,ei-jute-kenaf,RNA,14508.41396490243
jean,0.8909100412648632,ei-pp,MA,6743.725361572442
chemise,0.3327593673993841,ei-pet,REE,2390.5986397637034
maillot-de-bain,0.13,ei-viscose,IN,1008.9078079947813
tshirt,0.19,ei-coton,TN,2120.902292727016
maillot-de-bain,0.1,ei-pa,BD,754.120642671744
pantalon,1.42,ei-coton-organic,TN,12218.723120162074
pantalon,0.28,ei-pet-r,RME,2126.9924008243024
slip,0.08,ei-viscose,MA,700.2453201489598
pantalon,0.13,ei-coton-organic,TR,1188.7959942988905
chaussettes,0.08,ei-pa,FR,515.1409497904234
chemise,0.082072647059651,ei-pa,RAS,723.2786684692744
tshirt,0.43,ei-pa,MA,3372.470091438176
calecon,0.2,ei-acrylique,RAF,1875.656025031722
chaussettes,0.06,ei-pet,REO,368.1038608170044
jupe,0.96,ei-pet,MA,6795.754498329941
chaussettes,0.18,ei-laine-nouvelle-filiere,ROC,1450.357920605522
jupe,0.53,ei-pp,REE,3558.2127909389783
